Date,Unix,Symbol,Open,High,Low,Close,Volume BTC,Volume USDT,tradecount,Weighted_Price,VWAP,Dollar_Volume,MA_Volume_BTC,MA_Volume_USDT,Pct_Change_Volume_BTC,Pct_Change_Volume_USDT,Weighted_Price_Prediction,Weighted_Price_Prediction
2022-07-18,1657580000000.0,BTCUSDT,19963.61,20059.42,19240.0,19328.75,139506.4586,2754215439.0,3626399,19647.945,19742.56580404658,2696485461.66475,174026.23757285715,3673993499.142857,0.01433122888227456,-0.02114731872363651,,
2022-07-25,1658190000000.0,BTCUSDT,22432.58,23800.0,21579.54,23396.62,263770.7657,5954419902.0,6488375,22802.184999999998,22574.222303211067,6171344372.191934,181479.62774285715,3839362989.428571,0.09930717330298222,0.13128842735636792,,
2022-08-01,1658790000000.0,BTCUSDT,21310.9,21347.82,20706.5,21254.67,177817.2433,3738774849.0,4545385,21154.9725,21025.940902099228,3779446826.651211,170095.39268571427,3842066586.0,-0.014014951198495051,-0.05443296395477726,,
2022-08-08,1659400000000.0,BTCUSDT,23266.9,23459.89,22654.37,22987.79,158073.2823,3631020649.0,5066511,23092.2375,22970.489358909203,3633755418.123117,175197.95424285714,4071494115.857143,0.09613136750219953,0.08506190236973343,,
2022-08-15,1660000000000.0,BTCUSDT,23810.98,23933.25,22865.0,23149.95,143182.5086,3347110919.0,5105613,23439.795,23376.53496734447,3314667914.96457,137571.1342342857,3198702967.285714,-0.16247184202366505,-0.17923782534028532,,
2022-08-22,1660610000000.0,BTCUSDT,24093.04,24247.49,23671.22,23854.74,179324.9482,4294907692.0,5978567,23966.6225,23950.419253487897,4277750014.8244686,194115.25862857144,4691632864.0,-0.26063625509953736,-0.2713166734372586,,
2022-08-29,1661210000000.0,BTCUSDT,21400.75,21684.87,20890.14,21529.12,200967.7716,4299812534.0,6333442,21376.219999999998,21395.532725307883,4326659270.908992,200611.81712857142,4406894289.142858,-0.09564430779721567,-0.08929521115335437,,
2022-09-05,1661820000000.0,BTCUSDT,20287.2,20576.25,19540.0,19811.66,256634.3553,5157974827.0,6593178,20053.7775,20098.535992854268,5084352591.522798,198163.5562857143,4088814538.142857,0.2191105901918804,0.2247839582572555,,
2022-09-12,1662420000000.0,BTCUSDT,19795.34,20180.0,18649.51,18790.61,356315.0572,6976809188.0,7124384,19353.864999999998,19580.450073665874,6695377276.972892,234187.0089,4658528824.0,0.6011064838178295,0.5838489933080135,,
2022-09-19,1663030000000.0,BTCUSDT,22395.44,22799.0,19860.0,20173.57,431915.0333,9302239274.0,8126869,21307.0025,21537.19726522888,8713268158.329882,342162.6208714285,7160610732.571428,0.09236170890566497,0.06387142598069517,,
2022-09-26,1663630000000.0,BTCUSDT,19537.02,19634.62,18711.87,18875.0,324098.3286,6206043205.0,5900070,19189.6275,19148.643042400436,6117355952.325,299409.3824285714,5879912839.571428,-0.14825817513542172,-0.13986501262993412,,
2022-10-03,1664240000000.0,BTCUSDT,19226.68,20385.86,18816.32,19079.13,593260.7416,11705770261.0,8152473,19376.997499999998,19731.240313373874,11318898812.882807,373347.24532857136,7161361671.285714,0.35065521337186856,0.4007225130982899,,
2022-10-10,1664840000000.0,BTCUSDT,19629.08,20475.0,19490.6,20337.82,327012.0013,6533428230.0,4871932,19983.125,19979.16958407361,6650711220.279166,337881.2435428571,6557711829.571428,0.11385514780912964,0.15185231966034318,,
2022-10-17,1665450000000.0,BTCUSDT,19131.87,19268.09,18860.0,19060.0,243473.8429,4642843396.0,4792106,19079.989999999998,19069.16710517818,4640611445.674,217942.94687142855,4291074876.0,0.1457102054385686,0.13191893920347364,,
2022-10-24,1666050000000.0,BTCUSDT,19548.48,19706.66,19091.0,19327.44,260313.0785,5065944973.0,5588482,19418.395,19460.969852884282,5031185405.92404,242012.35609999998,4660901104.285714,0.1682983251434058,0.16951411070761502,,
2022-10-31,1666660000000.0,BTCUSDT,19330.6,20415.87,19237.0,20080.07,326370.6706,6454151277.0,7214687,19765.885,19775.524758810847,6553545911.594942,219854.01561428574,4248540933.428571,0.27404861748994813,0.30198588476756516,,
2022-11-07,1667260000000.0,BTCUSDT,20490.74,20700.0,20330.74,20483.62,279932.4377,5740102555.0,5971938,20501.275,20505.314075647046,5734029679.5204735,289621.9514142857,5959742810.142858,-0.0778580366643673,-0.07808833644703161,,
2022-11-14,1667870000000.0,BTCUSDT,20590.67,20700.88,17166.83,18547.23,760705.3628,14758384310.0,14530601,19251.4025,19400.920555729255,14108977326.085043,395705.39182857145,8059472355.857142,0.965760695493521,0.8367502870608632,,
2022-11-21,1668470000000.0,BTCUSDT,16617.72,17134.69,16527.72,16900.57,282461.8439,4758545356.0,7200265,16795.175,16846.683751327026,4773766165.161022,392768.78988571424,6674423491.142858,-0.25709143292236114,-0.24153557751787358,,
2022-11-28,1669080000000.0,BTCUSDT,15781.29,16315.0,15616.63,16226.94,239548.0662,3823612604.0,6276097,15984.965,15961.776125579927,3887132097.343428,218172.41757142855,3579630730.285714,-0.2608753927803277,-0.2631024814603523,,
2022-12-05,1669680000000.0,BTCUSDT,16212.18,16548.71,16100.0,16442.53,248106.2501,4072651067.0,5206638,16325.855,16414.947488660626,4079494460.456753,214030.7242142857,3523344115.0,-0.018160811525674725,-0.005797170244947192,,
2022-12-12,1670280000000.0,BTCUSDT,16966.35,17107.01,16906.37,17088.96,218730.7688,3717926010.0,4416864,17017.172499999997,16997.727527760602,3737881358.7924476,217686.56624285714,3703481813.857143,-0.06406637815260252,-0.07406824138853996,,
2022-12-19,1670890000000.0,BTCUSDT,17208.93,18000.0,17080.14,17774.7,284462.9139,4983896040.0,6242080,17515.9425,17520.371888449536,5056242955.69833,214578.3321285714,3676415818.428571,0.2574197115646908,0.296273444241548,,
2022-12-26,1671490000000.0,BTCUSDT,16438.88,17061.27,16397.2,16895.56,248808.9232,4176995654.0,5945803,16698.2275,16787.96564157953,4203766090.4609923,204158.6316714286,3496119246.571429,0.3892622304480471,0.4011619921282772,,
2023-01-02,1672100000000.0,BTCUSDT,16919.39,16972.83,16592.37,16706.36,173749.5862,2918379510.0,5047628,16797.7375,16796.468836712545,2902723136.9082317,145492.31447142854,2445884992.428571,0.39486189423839546,0.3903417427162077,,
2023-01-09,1672700000000.0,BTCUSDT,16672.78,16778.4,16605.28,16675.18,159541.5373,2662765916.0,5097596,16682.91,16690.11068254261,2660383851.954214,144542.61437714286,2401240209.714286,0.3089130081111402,0.3086882008804501,,
2023-01-16,1673310000000.0,BTCUSDT,17179.04,17499.0,17146.34,17440.66,221382.4258,3829247654.0,5448751,17316.26,17296.981186119065,3861055618.353028,188359.06542857146,3204696841.285714,-0.16839654492617329,-0.1657929310706443,,
2023-01-23,1673910000000.0,BTCUSDT,21185.65,21647.45,20841.31,21134.81,275407.7441,5840585769.0,6440138,21202.305,21207.04988919736,5820690344.082122,318049.6583142857,6271409801.571428,-0.06029225503060531,-0.05318312247392942,,
2023-01-30,1674520000000.0,BTCUSDT,22917.81,23162.2,22462.93,22632.89,293158.7825,6721432963.0,7395584,22793.957499999997,22927.619311558577,6635030476.856424,303878.7720714286,6719861166.428572,-0.001463262615768235,0.0025717743182964714,,
2023-02-06,1675120000000.0,BTCUSDT,22827.38,23320.0,22714.77,23125.13,264649.3491,6083858925.0,6798411,22996.820000000003,22988.376679139925,6120050602.352883,275237.26920000004,6351055015.857142,-0.12485388661456465,-0.13344320069802962,,
2023-02-13,1675730000000.0,BTCUSDT,22762.52,23350.25,22745.78,23240.46,308006.7248,7085929136.0,8293878,23024.7525,23005.761126160967,7158217967.445408,279470.68615714286,6511992896.714286,0.16066194269255862,0.1662063742651072,,
2023-02-20,1676330000000.0,BTCUSDT,21774.63,22319.08,21532.77,22199.84,361958.4011,7938385477.0,7695927,21956.58,21931.76191759899,8035418591.075825,294384.19287142856,6505005420.571428,0.22394569787339336,0.23944048600702494,,
2023-02-27,1676940000000.0,BTCUSDT,24843.89,25250.0,24148.34,24452.16,376000.8287,9280992344.0,10712371,24673.5975,24683.435874565665,9194032423.504992,366116.5292571429,8891219846.285715,0.08376773646124147,0.08407272488285744,,
2023-03-06,1677540000000.0,BTCUSDT,23492.09,23600.0,23020.97,23141.57,264140.9989,6172930936.0,9568743,23313.6575,23369.8326337328,6112637415.914273,294698.7733857143,6962930710.428572,-0.0689625213288384,-0.0731036804332722,,
2023-03-13,1678150000000.0,BTCUSDT,22409.41,22557.91,21927.0,22197.96,292519.8091,6517594938.0,7813394,22273.07,22280.866919928532,6493343021.609436,235275.40648571428,5354093917.0,0.43566715290001023,0.4264498137555217,,
2023-03-20,1678750000000.0,BTCUSDT,24112.27,26386.87,23976.42,24670.41,699360.9342,17465307098.0,15223589,24786.4925,24973.23805765415,17253520984.69702,515657.47665714286,11330500788.714285,0.01667655157577763,0.10365317064291202,,
